,DATA_TIME,vehicleState,chargeState,runModel,speed,gear,distance,SOC,totalVoltage,totalCurrent,dcState,lon,lat,maxTemperature,minTemperature,maxBatteryVoltage,minBatteryVoltage
0,2020-03-23 14:32:39,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
1,2020-03-23 14:34:52,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
2,2020-03-23 14:34:54,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
3,2020-03-23 14:34:55,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
4,2020-03-23 14:34:56,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
5,2020-03-23 14:34:57,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
6,2020-03-23 14:34:58,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
7,2020-03-23 14:34:59,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
8,2020-03-23 14:35:00,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
9,2020-03-23 14:35:01,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
10,2020-03-23 14:35:02,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
11,2020-03-23 14:35:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
12,2020-03-23 14:35:04,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
13,2020-03-23 14:35:05,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
14,2020-03-23 14:35:06,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
15,2020-03-23 14:35:07,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
16,2020-03-23 14:35:08,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
17,2020-03-23 14:35:09,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
18,2020-03-23 14:35:10,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
19,2020-03-23 14:35:11,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
20,2020-03-23 14:35:12,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
21,2020-03-23 14:35:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
22,2020-03-23 14:35:14,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
23,2020-03-23 14:35:15,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
24,2020-03-23 14:35:16,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
25,2020-03-23 14:35:17,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
26,2020-03-23 14:35:18,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
27,2020-03-23 14:35:19,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
28,2020-03-23 14:35:20,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
29,2020-03-23 14:35:21,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
30,2020-03-23 14:35:31,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
31,2020-03-23 14:35:41,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
32,2020-03-23 14:35:51,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
33,2020-03-23 14:36:01,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
34,2020-03-23 14:36:11,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
35,2020-03-23 14:36:21,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
36,2020-03-23 14:36:31,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
37,2020-03-23 14:36:41,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
38,2020-03-23 14:36:51,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
39,2020-03-23 14:37:01,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
40,2020-03-23 14:37:11,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
41,2020-03-23 14:37:21,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
42,2020-03-23 14:37:31,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
43,2020-03-23 14:37:41,1.0,3.0,1.0,0.0,16.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
44,2020-03-23 14:37:51,1.0,3.0,1.0,0.0,13.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
45,2020-03-23 14:38:01,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.132875,27.806473,20.0,19.0,3.31,3.3
46,2020-03-23 14:38:11,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.064965,27.829028,20.0,19.0,3.31,3.3
47,2020-03-23 14:38:21,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.06512,27.829028,20.0,19.0,3.31,3.3
48,2020-03-23 14:38:31,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.064805,27.82911,20.0,19.0,3.31,3.3
49,2020-03-23 14:38:41,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.064723,27.829155,20.0,19.0,3.31,3.3
50,2020-03-23 14:38:49,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.06443,27.829315,20.0,19.0,3.31,3.3
51,2020-03-23 14:38:50,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.064385,27.829331,20.0,19.0,3.31,3.3
52,2020-03-23 14:38:51,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.06434,27.829348,20.0,19.0,3.31,3.3
53,2020-03-23 14:38:52,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.064283,27.82937,20.0,19.0,3.31,3.3
54,2020-03-23 14:38:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.064226,27.82939,20.0,19.0,3.31,3.3
55,2020-03-23 14:38:54,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063818,27.82948,20.0,19.0,3.31,3.3
56,2020-03-23 14:38:55,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063796,27.829485,20.0,19.0,3.31,3.3
57,2020-03-23 14:38:56,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063776,27.829488,20.0,19.0,3.31,3.3
58,2020-03-23 14:38:57,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063745,27.829495,20.0,19.0,3.31,3.3
59,2020-03-23 14:38:58,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063731,27.829496,20.0,19.0,3.31,3.3
60,2020-03-23 14:38:59,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.06372,27.8295,20.0,19.0,3.31,3.3
61,2020-03-23 14:39:00,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063708,27.829501,20.0,19.0,3.31,3.3
62,2020-03-23 14:39:01,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.0637,27.829505,20.0,19.0,3.31,3.3
63,2020-03-23 14:39:02,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.06372,27.8295,20.0,19.0,3.31,3.3
64,2020-03-23 14:39:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063726,27.829496,20.0,19.0,3.31,3.3
65,2020-03-23 14:39:04,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063741,27.829491,20.0,19.0,3.31,3.3
66,2020-03-23 14:39:05,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063748,27.829486,20.0,19.0,3.31,3.3
67,2020-03-23 14:39:06,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.06376,27.829483,20.0,19.0,3.31,3.3
68,2020-03-23 14:39:07,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063776,27.82948,20.0,19.0,3.31,3.3
69,2020-03-23 14:39:08,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063796,27.829475,20.0,19.0,3.31,3.3
70,2020-03-23 14:39:09,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063813,27.82947,20.0,19.0,3.31,3.3
71,2020-03-23 14:39:10,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063828,27.829465,20.0,19.0,3.31,3.3
72,2020-03-23 14:39:11,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063845,27.829458,20.0,19.0,3.31,3.3
73,2020-03-23 14:39:12,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063863,27.829453,20.0,19.0,3.31,3.3
74,2020-03-23 14:39:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063865,27.829451,20.0,19.0,3.31,3.3
75,2020-03-23 14:39:14,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063868,27.82945,20.0,19.0,3.31,3.3
76,2020-03-23 14:39:15,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063871,27.829448,20.0,19.0,3.31,3.3
77,2020-03-23 14:39:16,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063875,27.829445,20.0,19.0,3.31,3.3
78,2020-03-23 14:39:17,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063876,27.829445,20.0,19.0,3.31,3.3
79,2020-03-23 14:39:18,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,113.063895,27.829438,20.0,19.0,3.31,3.3
80,2020-03-23 14:42:14,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063315,27.8295,20.0,19.0,3.31,3.3
81,2020-03-23 14:42:15,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.4,0.0,2.0,113.06331,27.829501,20.0,19.0,3.31,3.3
82,2020-03-23 14:42:16,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.4,0.0,2.0,113.063298,27.829476,20.0,19.0,3.31,3.3
83,2020-03-23 14:42:17,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.0633,27.829461,20.0,19.0,3.31,3.3
84,2020-03-23 14:42:18,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063338,27.829475,20.0,19.0,3.31,3.3
85,2020-03-23 14:42:19,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063541,27.829431,20.0,19.0,3.31,3.3
86,2020-03-23 14:42:20,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063656,27.829411,20.0,19.0,3.31,3.3
87,2020-03-23 14:42:21,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063701,27.829403,20.0,19.0,3.31,3.3
88,2020-03-23 14:42:22,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063745,27.829391,20.0,19.0,3.31,3.3
89,2020-03-23 14:42:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063785,27.82938,20.0,19.0,3.31,3.3
90,2020-03-23 14:42:24,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.0638,27.829363,20.0,19.0,3.31,3.3
91,2020-03-23 14:42:25,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063823,27.829363,20.0,19.0,3.31,3.3
92,2020-03-23 14:42:26,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063805,27.829365,20.0,19.0,3.31,3.3
93,2020-03-23 14:42:27,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063768,27.829371,20.0,19.0,3.31,3.3
94,2020-03-23 14:42:28,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063746,27.82937,20.0,19.0,3.31,3.3
95,2020-03-23 14:42:29,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063736,27.82937,20.0,19.0,3.31,3.3
96,2020-03-23 14:42:30,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063733,27.829363,20.0,19.0,3.31,3.3
97,2020-03-23 14:42:31,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063725,27.829358,20.0,19.0,3.31,3.3
98,2020-03-23 14:42:32,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063698,27.829341,20.0,19.0,3.31,3.3
99,2020-03-23 14:42:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063661,27.829326,20.0,19.0,3.31,3.3
100,2020-03-23 14:42:34,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063678,27.829323,20.0,19.0,3.31,3.3
101,2020-03-23 14:42:35,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063676,27.829333,20.0,19.0,3.31,3.3
102,2020-03-23 14:42:36,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063691,27.829331,20.0,19.0,3.31,3.3
103,2020-03-23 14:42:37,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063671,27.82934,20.0,19.0,3.31,3.3
104,2020-03-23 14:42:38,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.06367,27.829343,20.0,19.0,3.31,3.3
105,2020-03-23 14:42:39,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.06367,27.829346,20.0,19.0,3.31,3.3
106,2020-03-23 14:42:40,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063668,27.829348,20.0,19.0,3.31,3.3
107,2020-03-23 14:42:41,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.06368,27.829345,20.0,19.0,3.31,3.3
108,2020-03-23 14:42:42,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063678,27.829348,20.0,19.0,3.31,3.3
109,2020-03-23 14:42:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063688,27.829346,20.0,19.0,3.31,3.3
110,2020-03-23 14:42:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063725,27.829323,20.0,19.0,3.31,3.3
111,2020-03-23 14:43:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063811,27.829316,20.0,19.0,3.31,3.3
112,2020-03-23 14:43:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.7,0.0,2.0,113.063561,27.829331,20.0,19.0,3.31,3.3
113,2020-03-23 14:43:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063571,27.829341,20.0,19.0,3.31,3.3
114,2020-03-23 14:43:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063601,27.829341,20.0,19.0,3.31,3.3
115,2020-03-23 14:43:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063681,27.82933,20.0,19.0,3.31,3.3
116,2020-03-23 14:43:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063636,27.829346,20.0,19.0,3.31,3.3
117,2020-03-23 14:44:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063626,27.829316,20.0,19.0,3.31,3.3
118,2020-03-23 14:44:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063673,27.8293,20.0,19.0,3.31,3.3
119,2020-03-23 14:44:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063731,27.829323,20.0,19.0,3.31,3.3
120,2020-03-23 14:44:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063846,27.829273,20.0,19.0,3.31,3.3
121,2020-03-23 14:44:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063706,27.829266,20.0,19.0,3.31,3.3
122,2020-03-23 14:44:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.6,0.0,2.0,113.063688,27.829245,20.0,19.0,3.31,3.3
123,2020-03-23 14:45:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063696,27.829245,20.0,19.0,3.31,3.3
124,2020-03-23 14:45:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.06386,27.82939,20.0,19.0,3.31,3.3
125,2020-03-23 14:45:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.4,0.0,2.0,113.063838,27.829398,20.0,19.0,3.31,3.3
126,2020-03-23 14:45:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.0638,27.829401,20.0,19.0,3.31,3.3
127,2020-03-23 14:45:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063786,27.829408,20.0,19.0,3.31,3.3
128,2020-03-23 14:45:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063791,27.829403,20.0,19.0,3.31,3.3
129,2020-03-23 14:46:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063786,27.829405,20.0,19.0,3.31,3.3
130,2020-03-23 14:46:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063788,27.82942,20.0,19.0,3.31,3.3
131,2020-03-23 14:46:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063793,27.829421,20.0,19.0,3.31,3.3
132,2020-03-23 14:46:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063783,27.829451,20.0,19.0,3.31,3.3
133,2020-03-23 14:46:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063801,27.829453,20.0,19.0,3.31,3.3
134,2020-03-23 14:46:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.4,0.0,2.0,113.063876,27.829451,20.0,19.0,3.31,3.3
135,2020-03-23 14:47:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.4,0.0,2.0,113.063873,27.829456,20.0,19.0,3.31,3.3
136,2020-03-23 14:47:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.4,0.0,2.0,113.063858,27.829478,20.0,19.0,3.31,3.3
137,2020-03-23 14:47:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.5,0.0,2.0,113.063851,27.829491,20.0,19.0,3.31,3.3
138,2020-03-23 14:47:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,5.7,0.0,2.0,113.063823,27.829505,20.0,19.0,3.31,3.3
139,2020-03-23 14:47:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.4,0.0,2.0,113.063823,27.829503,20.0,19.0,3.31,3.3
140,2020-03-23 14:47:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.3,0.0,2.0,113.06383,27.829501,20.0,19.0,3.31,3.3
141,2020-03-23 14:48:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.0,0.0,2.0,113.063811,27.82943,20.0,19.0,3.31,3.3
142,2020-03-23 14:48:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.0,0.0,2.0,113.063806,27.829436,20.0,19.0,3.31,3.3
143,2020-03-23 14:48:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.9,0.0,2.0,113.06381,27.82944,20.0,19.0,3.31,3.3
144,2020-03-23 14:48:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.9,0.0,2.0,113.063808,27.829445,20.0,19.0,3.31,3.3
145,2020-03-23 14:48:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.0,0.0,2.0,113.063791,27.829431,20.0,19.0,3.31,3.3
146,2020-03-23 14:48:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.0,0.0,2.0,113.063751,27.829453,20.0,19.0,3.31,3.3
147,2020-03-23 14:49:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,0.9,0.0,2.0,113.063755,27.829451,20.0,19.0,3.31,3.3
148,2020-03-23 14:49:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,4.0,0.0,2.0,113.063755,27.829448,20.0,19.0,3.31,3.3
149,2020-03-23 14:49:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,3.1,0.0,2.0,113.063756,27.829438,20.0,19.0,3.31,3.3
150,2020-03-23 14:49:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,2.2,0.0,2.0,113.063765,27.829441,20.0,19.0,3.31,3.3
151,2020-03-23 14:49:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,2.0,0.0,2.0,113.063766,27.829446,20.0,19.0,3.31,3.3
152,2020-03-23 14:49:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.6,0.0,2.0,113.063748,27.82944,20.0,19.0,3.31,3.3
153,2020-03-23 14:50:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.5,0.0,2.0,113.06375,27.82945,20.0,19.0,3.31,3.3
154,2020-03-23 14:50:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.5,0.0,2.0,113.06375,27.82945,20.0,19.0,3.31,3.3
155,2020-03-23 14:50:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.5,0.0,2.0,113.063751,27.829446,20.0,19.0,3.31,3.3
156,2020-03-23 14:50:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.4,0.0,2.0,113.063748,27.829458,20.0,19.0,3.31,3.3
157,2020-03-23 14:50:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.3,0.0,2.0,113.063746,27.829461,20.0,19.0,3.31,3.3
158,2020-03-23 14:50:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.3,0.0,2.0,113.063753,27.829463,20.0,19.0,3.31,3.3
159,2020-03-23 14:51:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.3,0.0,2.0,113.063756,27.82947,20.0,19.0,3.31,3.3
160,2020-03-23 14:51:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.4,0.0,2.0,113.06375,27.829476,20.0,19.0,3.31,3.3
161,2020-03-23 14:51:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.2,0.0,2.0,113.06374,27.829476,20.0,19.0,3.31,3.3
162,2020-03-23 14:51:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,2.9,0.0,2.0,113.063743,27.829476,20.0,19.0,3.31,3.3
163,2020-03-23 14:51:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,2.4,0.0,2.0,113.063748,27.829481,20.0,19.0,3.31,3.3
164,2020-03-23 14:51:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,2.2,0.0,2.0,113.063746,27.829486,20.0,19.0,3.31,3.3
165,2020-03-23 14:52:03,1.0,3.0,1.0,0.0,0.0,1.0,50.0,2.0,0.0,2.0,113.063745,27.829488,20.0,19.0,3.31,3.3
166,2020-03-23 14:52:13,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.9,0.0,2.0,113.063741,27.829488,20.0,19.0,3.31,3.3
167,2020-03-23 14:52:23,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.9,0.0,2.0,113.063738,27.829486,20.0,19.0,3.31,3.3
168,2020-03-23 14:52:33,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.8,0.0,2.0,113.063731,27.829486,20.0,19.0,3.31,3.3
169,2020-03-23 14:52:43,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.7,0.0,2.0,113.06373,27.829493,20.0,19.0,3.31,3.3
170,2020-03-23 14:52:53,1.0,3.0,1.0,0.0,0.0,1.0,50.0,1.7,0.0,2.0,113.063741,27.829501,20.0,19.0,3.31,3.3
