DATA_TIME,vehicleState,runModel,chargeState,speed,gear,distance,SOC,totalVoltage,totalCurrent,lon,lat,maxTemperature,minTemperature,maxBatteryVoltage,minBatteryVoltage
2020-03-26 14:10:25,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063048,27.830238,-39.0,-39.0,0.256,0.256
2020-03-26 14:10:35,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063088,27.83023,-39.0,-39.0,0.256,0.256
2020-03-26 14:10:45,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.06311,27.830225,-39.0,-39.0,0.256,0.256
2020-03-26 14:10:55,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063093,27.83023,-39.0,-39.0,0.256,0.256
2020-03-26 14:11:05,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.5,0.0,113.063075,27.830238,-39.0,-39.0,0.256,0.256
2020-03-26 14:11:15,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063048,27.830255,-39.0,-39.0,0.256,0.256
2020-03-26 14:11:25,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063038,27.830265,-39.0,-39.0,0.256,0.256
2020-03-26 14:11:35,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063046,27.830265,-39.0,-39.0,0.256,0.256
2020-03-26 14:11:45,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.5,0.0,113.063056,27.83026,-39.0,-39.0,0.256,0.256
2020-03-26 14:11:55,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063063,27.830258,-39.0,-39.0,0.256,0.256
2020-03-26 14:12:05,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.06307,27.830256,-39.0,-39.0,0.256,0.256
2020-03-26 14:12:15,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.5,0.0,113.063075,27.830258,-39.0,-39.0,0.256,0.256
2020-03-26 14:12:25,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063078,27.830263,-39.0,-39.0,0.256,0.256
2020-03-26 14:12:35,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063086,27.830265,-39.0,-39.0,0.256,0.256
2020-03-26 14:12:45,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.06309,27.830266,-39.0,-39.0,0.256,0.256
2020-03-26 14:12:55,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.06309,27.830263,-39.0,-39.0,0.256,0.256
2020-03-26 14:13:05,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063086,27.830261,-39.0,-39.0,0.256,0.256
2020-03-26 14:13:15,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063081,27.83026,-39.0,-39.0,0.256,0.256
2020-03-26 14:13:25,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.06308,27.830258,-39.0,-39.0,0.256,0.256
2020-03-26 14:13:35,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.06308,27.830258,-39.0,-39.0,0.256,0.256
2020-03-26 14:13:45,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063083,27.830258,-39.0,-39.0,0.256,0.256
2020-03-26 14:13:55,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063081,27.830261,-39.0,-39.0,0.256,0.256
2020-03-26 14:14:05,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063078,27.830266,-39.0,-39.0,0.256,0.256
2020-03-26 14:14:15,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.06308,27.830268,-39.0,-39.0,0.256,0.256
2020-03-26 14:14:25,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063085,27.83027,-39.0,-39.0,0.256,0.256
2020-03-26 14:14:35,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063091,27.830265,-39.0,-39.0,0.256,0.256
2020-03-26 14:14:45,2.0,1.0,3.0,0.0,0.0,2.0,99.0,540.4,0.0,113.063096,27.830258,-39.0,-39.0,0.256,0.256
